guide_id,guide_title,from_snapshot_date,to_snapshot_date,from_guide_version_date,to_guide_version_date,case_key,case_name,application_numbers,hudoc_itemid,hudoc_importance_level,hudoc_doctype,hudoc_conclusion,convention_articles,judgment_year,label,negative_reason,resolved_case_key,delayed_positive,right_censored,audit_flag,negative_type
726c25db1ffb,Article 17,2023-09-23,2024-04-09,2023-02-28,2024-02-29,apps:9429/23,SARIMOVA AND OTHERS v. RUSSIA,9429/23|17782/23|27128/23|27149/23|27193/23|27418/23|27425/23|27454/23|27471/23|27746/23|27818/23|28052/23|28623/23|28633/23|28820/23|29724/23|30208/23,001-231117,4,HEJUD,Violation of Article 11 - Freedom of assembly and association (Article 11-1 - Freedom of peaceful assembly);Violation of Article 5 - Right to liberty and security (Article 5-1 - Lawful arrest or detention),11|11-1|5|5-1,2024,negative,published_in_window_not_added_to_guide,apps:9429/23,false,false,clean,easy
726c25db1ffb,Article 17,2023-09-23,2024-04-09,2023-02-28,2024-02-29,apps:41877/21,SIMON v. UKRAINE,41877/21,001-231107,4,HEJUD,Violation of Article 3 - Prohibition of torture (Article 3 - Degrading treatment) (Substantive aspect);Violation of Article 13+3 - Right to an effective remedy (Article 13 - Effective remedy) (Article 3 - Prohibition of torture;Degrading treatment),3|13|13+3,2024,negative,published_in_window_not_added_to_guide,apps:41877/21,false,false,clean,easy
726c25db1ffb,Article 17,2023-09-23,2024-04-09,2023-02-28,2024-02-29,apps:57580/21,SOLOVYEV AND OTHERS v. RUSSIA,57580/21|57641/21|57718/21|58643/21|58669/21|58976/21|59679/21|8032/22|12051/22|12085/22|12300/22|14486/22|19953/22|33271/22|34013/22|36218/22|36242/22|39693/22|44416/22,001-231113,4,HEJUD,Violation of Article 11 - Freedom of assembly and association (Article 11-1 - Freedom of peaceful assembly);Violation of Article 5 - Right to liberty and security (Article 5-1 - Lawful arrest or detention);Violation of Article 6 - Right to a fair trial (Article 6 - Criminal proceedings;Article 6-1 - Impartial tribunal);Violation of Article 2 of Protocol No. 7 - Right of appeal in criminal matters (Article 2 of Protocol No. 7 - Review of conviction),11|11-1|5|5-1|6|6-1|P7-2,2024,negative,published_in_window_not_added_to_guide,apps:57580/21,false,false,clean,easy
726c25db1ffb,Article 17,2023-09-23,2024-04-09,2023-02-28,2024-02-29,apps:31018/09,VICKTORIA SH.P.K. v. ALBANIA,31018/09,001-231087,4,HEJUD,Violation of Article 6 - Right to a fair trial (Article 6 - Civil proceedings;Article 6-1 - Reasonable time),6|6-1,2024,negative,published_in_window_not_added_to_guide,apps:31018/09,false,false,clean,easy
726c25db1ffb,Article 17,2023-09-23,2024-04-09,2023-02-28,2024-02-29,apps:62444/10,VLAHOVIĆ v. MONTENEGRO,62444/10,001-231088,4,HEJUD,Violation of Article 6 - Right to a fair trial (Article 6 - Enforcement proceedings;Article 6-1 - Access to court);Violation of Article 1 of Protocol No. 1 - Protection of property (Article 1 para. 1 of Protocol No. 1 - Peaceful enjoyment of possessions),6|6-1|P1-1|P1-1-1,2024,negative,published_in_window_not_added_to_guide,apps:62444/10,false,false,clean,easy
726c25db1ffb,Article 17,2023-09-23,2024-04-09,2023-02-28,2024-02-29,apps:48029/21,YERMOLAYEVA AND OTHERS v. RUSSIA,48029/21|56658/21|56852/21|56853/21|56856/21|56864/21|56879/21|56900/21|57040/21|57043/21|24857/22|24899/22|24916/22|24999/22|25015/22|25023/22|25179/22,001-231111,4,HEJUD,Violation of Article 11 - Freedom of assembly and association (Article 11-1 - Freedom of peaceful assembly);Violation of Article 5 - Right to liberty and security (Article 5-1 - Lawful arrest or detention);Violation of Article 6 - Right to a fair trial (Article 6 - Criminal proceedings;Article 6-1 - Impartial tribunal);Violation of Article 2 of Protocol No. 7 - Right of appeal in criminal matters (Article 2 of Protocol No. 7 - Review of conviction);Violation of Article 4 of Protocol No. 7 - Right not to be tried or punished twice - {general} (Article 4 of Protocol No. 7 - Right not to be tried or punished twice),11|11-1|5|5-1|6|6-1|P7-2|P7-4,2024,negative,published_in_window_not_added_to_guide,apps:48029/21,false,false,clean,easy
726c25db1ffb,Article 17,2023-09-23,2024-04-09,2023-02-28,2024-02-29,apps:18371/17,ZHOLONKO AND OTHERS v. UKRAINE,18371/17|1533/18|16154/18|19938/18,001-231094,4,HEJUD,Violation of Article 6 - Right to a fair trial (Article 6 - Civil proceedings;Article 6-1 - Reasonable time);Violation of Article 13+6-1 - Right to an effective remedy (Article 13 - Effective remedy) (Article 6 - Right to a fair trial;Civil proceedings;Article 6-1 - Reasonable time),6|6-1|13|13+6-1,2024,negative,published_in_window_not_added_to_guide,apps:18371/17,false,false,clean,easy
726c25db1ffb,Article 17,2023-09-23,2024-04-09,2023-02-28,2024-02-29,apps:47784/18,ZINCHENKO AND OTHERS v. RUSSIA,47784/18|10432/21|13424/21|21468/21|23408/21|26290/21|39209/21|43268/21|45077/21|45349/21|46352/21|46493/21|47071/21|47148/21|49242/21|49500/21|49632/21|56424/21|56623/21|57204/21|57907/21|45469/22,001-231098,4,HEJUD,Violation of Article 11 - Freedom of assembly and association (Article 11-1 - Freedom of peaceful assembly);Violation of Article 5 - Right to liberty and security (Article 5-1 - Lawful arrest or detention);Violation of Article 6 - Right to a fair trial (Article 6 - Criminal proceedings;Article 6-1 - Impartial tribunal);Violation of Article 8 - Right to respect for private and family life (Article 8-1 - Respect for private life);Violation of Article 10 - Freedom of expression - {general} (Article 10-1 - Freedom of expression);Violation of Article 10 - Freedom of expression - {general} (Article 10-1 - Freedom of expression);Violation of Article 10 - Freedom of expression - {general} (Article 10-1 - Freedom of expression);Violation of Article 10 - Freedom of expression - {general} (Article 10-1 - Freedom of expression);Violation of Article 10 - Freedom of expression - {general} (Article 10-1 - Freedom of expression);Violation of Article 2 of Protocol No. 7 - Right of appeal in criminal matters (Article 2 of Protocol No. 7 - Review of conviction);Violation of Article 4 of Protocol No. 7 - Right not to be tried or punished twice - {general} (Article 4 of Protocol No. 7 - Right not to be tried or punished twice),11|11-1|5|5-1|6|6-1|8|8-1|10|10-1|P7-2|P7-4,2024,negative,published_in_window_not_added_to_guide,apps:47784/18,false,false,clean,easy
726c25db1ffb,Article 17,2023-09-23,2024-04-09,2023-02-28,2024-02-29,apps:19657/18,M.J. v. AZERBAIJAN,19657/18,001-231880,4,HEDEC,Inadmissible,3|5|5-1-f|13|35,2024,negative,published_in_window_not_added_to_guide,apps:19657/18,false,false,clean,easy
726c25db1ffb,Article 17,2023-09-23,2024-04-09,2023-02-28,2024-02-29,apps:56716/16,TALIBOVA v. AZERBAIJAN,56716/16,001-231868,4,HEDEC,Inadmissible,8|8-1|8-2|13|35,2024,negative,published_in_window_not_added_to_guide,apps:56716/16,false,false,clean,easy
726c25db1ffb,Article 17,2023-09-23,2024-04-09,2023-02-28,2024-02-29,apps:62157/13,BECALI AND CIOFLINĂ v. ROMANIA,62157/13,001-231358,4,HEJUD,Violation of Article 6 - Right to a fair trial (Article 6 - Criminal proceedings;Article 6-1 - Reasonable time),6|6-1,2024,negative,published_in_window_not_added_to_guide,apps:62157/13,false,false,clean,easy
726c25db1ffb,Article 17,2023-09-23,2024-04-09,2023-02-28,2024-02-29,apps:16915/21,DANILEŢ v. ROMANIA,16915/21,001-231394,3,HEJUD,Remainder inadmissible (Art. 35) Admissibility criteria;(Art. 35-3-a) Ratione materiae;Violation of Article 10 - Freedom of expression - {general} (Article 10-1 - Freedom of expression),35|35-3-a|10|10-1|10-2,2024,negative,published_in_window_not_added_to_guide,apps:16915/21,false,false,clean,easy
726c25db1ffb,Article 17,2023-09-23,2024-04-09,2023-02-28,2024-02-29,apps:48340/20,DEDE v. TÜRKİYE,48340/20,001-231332,3,HEJUD,Violation of Article 10 - Freedom of expression - {general} (Article 10 - Positive obligations;Article 10-1 - Freedom of expression);Pecuniary damage - claim dismissed (Article 41 - Pecuniary damage;Just satisfaction);Non-pecuniary damage - award (Article 41 - Non-pecuniary damage;Just satisfaction),10|10-1|10-2|41,2024,negative,published_in_window_not_added_to_guide,apps:48340/20,false,false,clean,easy
726c25db1ffb,Article 17,2023-09-23,2024-04-09,2023-02-28,2024-02-29,apps:53162/21,DIACONEASA v. ROMANIA,53162/21,001-231085,3,HEJUD,Violation of Article 8 - Right to respect for private and family life (Article 8-1 - Respect for private life);Pecuniary damage - claim dismissed (Article 41 - Pecuniary damage;Just satisfaction);Non-pecuniary damage - award (Article 41 - Non-pecuniary damage;Just satisfaction),8|8-1|8-2|41,2024,negative,published_in_window_not_added_to_guide,apps:53162/21,false,false,clean,easy
762f0abff297,Article 4,2023-09-23,2024-09-30,2023-02-28,2024-08-31,apps:40776/16,GANUSHCHAK v. UKRAINE,40776/16,001-235471,4,HEJUD,Violation of Article 1 of Protocol No. 1 - Protection of property (Article 1 para. 1 of Protocol No. 1 - Peaceful enjoyment of possessions),P1-1|P1-1-1,2024,negative,published_in_window_not_added_to_guide,apps:40776/16,false,false,clean,easy
762f0abff297,Article 4,2023-09-23,2024-09-30,2023-02-28,2024-08-31,apps:59464/21,KHACHAPURIDZE AND KHACHIDZE v. GEORGIA,59464/21|13079/22,001-235474,3,HEJUD,Remainder inadmissible (Art. 35) Admissibility criteria;(Art. 35-3-a) Manifestly ill-founded;Violation of Article 6+6-3 - Right to a fair trial (Article 6 - Criminal proceedings;Article 6-1 - Fair hearing) (Article 6 - Right to a fair trial;Article 6-3 - Rights of defence;Article 6-3-c - Defence in person;Article 6-3-d - Examination of witnesses;Obtain attendance of witnesses);Non-pecuniary damage - award (Article 41 - Non-pecuniary damage;Just satisfaction),35|35-3-a|6|6+6-3|6-3|6-3-c|6-3-d|6-1|41,2024,negative,published_in_window_not_added_to_guide,apps:59464/21|13079/22,false,false,clean,easy
762f0abff297,Article 4,2023-09-23,2024-09-30,2023-02-28,2024-08-31,apps:12767/21,LEFEBVRE v. FRANCE,12767/21,001-235724,4,HEJUD,No violation of Article 10 - Freedom of expression - {general} (Article 10-1 - Freedom of expression),10|10-1,2024,negative,published_in_window_not_added_to_guide,apps:12767/21,false,false,clean,easy
762f0abff297,Article 4,2023-09-23,2024-09-30,2023-02-28,2024-08-31,apps:24622/22,PASQUINELLI AND OTHERS v. SAN MARINO,24622/22,001-235475,1,HEJUD,Remainder inadmissible (Art. 35) Admissibility criteria;(Art. 35-3-a) Manifestly ill-founded;(Art. 35-3-a) Ratione materiae;(Art. 35-3-a) Ratione personae;No violation of Article 8 - Right to respect for private and family life (Article 8-1 - Respect for private life),35|35-3-a|8|8-1|8-2,2024,negative,published_in_window_not_added_to_guide,apps:24622/22,false,false,clean,easy
762f0abff297,Article 4,2023-09-23,2024-09-30,2023-02-28,2024-08-31,apps:44681/21,TSULUKIDZE AND RUSULASHVILI v. GEORGIA,44681/21|17256/22,001-235473,3,HEJUD,Violation of Article 6 - Right to a fair trial (Article 6 - Civil proceedings;Article 6-1 - Impartial tribunal);Pecuniary damage - claim dismissed (Article 41 - Pecuniary damage;Just satisfaction);Non-pecuniary damage - award (Article 41 - Non-pecuniary damage;Just satisfaction),6|6-1|41,2024,negative,published_in_window_not_added_to_guide,apps:44681/21|17256/22,false,false,clean,easy
762f0abff297,Article 4,2023-09-23,2024-09-30,2023-02-28,2024-08-31,apps:33394/12,THE MEDIA RIGHTS INSTITUTE v. AZERBAIJAN,33394/12,001-236074,4,HEDEC,Inadmissible,6|6-1|10|35,2024,negative,published_in_window_not_added_to_guide,apps:33394/12,false,false,clean,easy
762f0abff297,Article 4,2023-09-23,2024-09-30,2023-02-28,2024-08-31,apps:28540/20,AHMED v. THE UNITED KINGDOM,28540/20,001-236079,4,HEDEC,Inadmissible,8|14|14+8|35,2024,negative,published_in_window_not_added_to_guide,apps:28540/20,false,false,clean,easy
762f0abff297,Article 4,2023-09-23,2024-09-30,2023-02-28,2024-08-31,apps:50058/12,B.D. v. BELGIUM,50058/12,001-235698,4,HEJUD,Violation of Article 5 - Right to liberty and security (Article 5-4 - Review of lawfulness of detention);Violation of Article 5 - Right to liberty and security (Article 5-1 - Lawful arrest or detention),5|5-4|5-1,2024,negative,published_in_window_not_added_to_guide,apps:50058/12,false,false,clean,easy
762f0abff297,Article 4,2023-09-23,2024-09-30,2023-02-28,2024-08-31,apps:20007/22,BIELAU v. AUSTRIA,20007/22,001-235470,3,HEJUD,No violation of Article 10 - Freedom of expression - {general},10|10-2|2|8,2024,negative,published_in_window_not_added_to_guide,apps:20007/22,false,false,clean,easy
762f0abff297,Article 4,2023-09-23,2024-09-30,2023-02-28,2024-08-31,apps:15028/16,HRACHYA HARUTYUNYAN v. ARMENIA,15028/16,001-235467,3,HEJUD,Violation of Article 10 - Freedom of expression - {general} (Article 10-1 - Freedom of expression);Pecuniary damage - reserved (Article 41 - Pecuniary damage;Just satisfaction);Non-pecuniary damage - award (Article 41 - Non-pecuniary damage;Just satisfaction),10|10-1|10-2|41,2024,negative,published_in_window_not_added_to_guide,apps:15028/16,false,false,clean,easy
762f0abff297,Article 4,2023-09-23,2024-09-30,2023-02-28,2024-08-31,apps:32887/19,İ.G. v. TÜRKİYE,32887/19,001-235468,3,HEJUD,Preliminary objection joined to merits and dismissed (Art. 34) Individual applications;(Art. 34) Victim;Violation of Article 3 - Prohibition of torture (Article 3 - Effective investigation;Positive obligations) (Procedural aspect),34|3,2024,negative,published_in_window_not_added_to_guide,apps:32887/19,false,false,clean,easy
762f0abff297,Article 4,2023-09-23,2024-09-30,2023-02-28,2024-08-31,apps:28791/10,NAMIK YÜKSEL v. TÜRKİYE,28791/10,001-235465,3,HEJUD,No violation of Article 8 - Right to respect for private and family life (Article 8-1 - Respect for family life),8|8-1|8-2,2024,negative,published_in_window_not_added_to_guide,apps:28791/10,false,false,clean,easy
762f0abff297,Article 4,2023-09-23,2024-09-30,2023-02-28,2024-08-31,apps:989/18,W.R. v. THE NETHERLANDS,989/18,001-235346,4,HEJUD,No violation of Article 6 - Right to a fair trial (Article 6-1 - Fair hearing;Article 6-3-c - Defence through legal assistance),6|6-1|6-3-c,2024,negative,published_in_window_not_added_to_guide,apps:989/18,false,false,clean,easy
762f0abff297,Article 4,2023-09-23,2024-09-30,2023-02-28,2024-08-31,apps:17389/20,YASAK v. TÜRKİYE,17389/20,001-235709,3,HEJUD,Remainder inadmissible (Art. 35) Admissibility criteria;(Art. 35-1) Exhaustion of domestic remedies;No violation of Article 3 - Prohibition of torture (Article 3 - Degrading treatment;Inhuman treatment) (Substantive aspect);No violation of Article 7 - No punishment without law (Article 7-1 - Nulla poena sine lege;Nullum crimen sine lege),35|35-1|3|7|7-1,2024,negative,published_in_window_not_added_to_guide,apps:17389/20,false,false,clean,easy
762f0abff297,Article 4,2023-09-23,2024-09-30,2023-02-28,2024-08-31,apps:35780/18,LONGO v. ITALY,35780/18,001-235959,4,HEDEC,Inadmissible,6|6-1|7|7-1|P1-1|35,2024,negative,published_in_window_not_added_to_guide,apps:35780/18,false,false,clean,easy
762f0abff297,Article 4,2023-09-23,2024-09-30,2023-02-28,2024-08-31,apps:22463/17,S.B. AND OTHERS v. SERBIA,22463/17,001-236075,4,HEDEC,Inadmissible,3|5|5-1|5-2|35,2024,negative,published_in_window_not_added_to_guide,apps:22463/17,false,false,clean,easy
762f0abff297,Article 4,2023-09-23,2024-09-30,2023-02-28,2024-08-31,apps:2327/20,COUSO PERMUY v. SPAIN,2327/20,001-235144,3,HEJUD,No violation of Article 6 - Right to a fair trial (Article 6 - Civil proceedings;Article 6-1 - Access to court),6|6-1|1,2024,negative,published_in_window_not_added_to_guide,apps:2327/20,false,false,clean,easy
762f0abff297,Article 4,2023-09-23,2024-09-30,2023-02-28,2024-08-31,apps:34210/19,D.H. AND OTHERS v. SWEDEN,34210/19,001-235142,3,HEJUD,Remainder inadmissible (Art. 35) Admissibility criteria;(Art. 35-3-a) Manifestly ill-founded;(Art. 35-3-a) Ratione materiae;No violation of Article 8 - Right to respect for private and family life (Article 8 - Positive obligations;Article 8-1 - Respect for family life),35|35-3-a|8|8-1,2024,negative,published_in_window_not_added_to_guide,apps:34210/19,false,false,clean,easy
762f0abff297,Article 4,2023-09-23,2024-09-30,2023-02-28,2024-08-31,apps:63664/19,M.A. AND OTHERS v. FRANCE,63664/19|64450/19|24387/20|24391/20|24393/20,001-235426,1,HEJUD,No violation of Article 8 - Right to respect for private and family life (Article 8-1 - Respect for private life),8|8-1|8-2,2024,negative,published_in_window_not_added_to_guide,apps:63664/19,false,false,clean,easy
762f0abff297,Article 4,2023-09-23,2024-09-30,2023-02-28,2024-08-31,apps:49755/18,OKUBAMICHAEL DEBRU v. SWEDEN,49755/18,001-235141,3,HEJUD,Remainder inadmissible (Art. 35) Admissibility criteria;(Art. 35-3-a) Manifestly ill-founded;No violation of Article 8 - Right to respect for private and family life (Article 8 - Positive obligations;Article 8-1 - Respect for family life),35|35-3-a|8|8-1,2024,negative,published_in_window_not_added_to_guide,apps:49755/18,false,false,clean,easy
762f0abff297,Article 4,2023-09-23,2024-09-30,2023-02-28,2024-08-31,apps:42221/18,ŽDANOKA v. LATVIA (No. 2),42221/18,001-235140,3,HEJUD,No violation of Article 3 of Protocol No. 1 - Right to free elections - {general} (Article 3 of Protocol No. 1 - Stand for election),P1-3,2024,negative,published_in_window_not_added_to_guide,apps:42221/18,false,false,clean,easy
762f0abff297,Article 4,2023-09-23,2024-09-30,2023-02-28,2024-08-31,apps:50374/21,BELOMESTNOV AND OTHERS v. RUSSIA,50374/21|32325/22|43965/22|44447/22|45200/22|45494/22|46001/22|47937/22|48301/22|48357/22|48359/22|48360/22|48600/22|49050/22|49973/22|50877/22|50899/22|50992/22|51408/22|51516/22|52115/22|52377/22|53829/22|54951/22|55875/22|57351/22|57553/22|57587/22|57728/22|7559/23|7565/23|8026/23,001-235028,4,HEJUD,Violation of Article 11 - Freedom of assembly and association (Article 11-1 - Freedom of peaceful assembly);Violation of Article 8 - Right to respect for private and family life (Article 8-1 - Respect for home);Violation of Article 5 - Right to liberty and security (Article 5-1 - Lawful arrest or detention);Violation of Article 6 - Right to a fair trial (Article 6 - Administrative proceedings;Article 6-1 - Impartial tribunal);Violation of Article 10 - Freedom of expression - {general} (Article 10-1 - Freedom of expression),11|11-1|8|8-1|5|5-1|6|6-1|10|10-1,2024,negative,published_in_window_not_added_to_guide,apps:50374/21,false,false,clean,easy
762f0abff297,Article 4,2023-09-23,2024-09-30,2023-02-28,2024-08-31,apps:28467/18,BUGLOV AND OTHERS v. UKRAINE,28467/18|19199/23|28939/23|32742/23|32936/23|38251/23|41227/23,001-235045,4,HEJUD,Violation of Article 6 - Right to a fair trial (Article 6 - Civil proceedings;Article 6-1 - Reasonable time);Violation of Article 13+6-1 - Right to an effective remedy (Article 13 - Effective remedy) (Article 6 - Right to a fair trial;Civil proceedings;Article 6-1 - Reasonable time),6|6-1|13|13+6-1,2024,negative,published_in_window_not_added_to_guide,apps:28467/18,false,false,clean,easy
762f0abff297,Article 4,2023-09-23,2024-09-30,2023-02-28,2024-08-31,apps:23734/21,DATSKO AND STEPANOV v. RUSSIA,23734/21|26987/21,001-235021,4,HEJUD,Violation of Article 6 - Right to a fair trial (Article 6 - Civil proceedings;Article 6-1 - Fair hearing),6|6-1,2024,negative,published_in_window_not_added_to_guide,apps:23734/21,false,false,clean,easy
762f0abff297,Article 4,2023-09-23,2024-09-30,2023-02-28,2024-08-31,apps:205/22,DERGACH AND FILIPPOV v. UKRAINE,205/22|27823/23,001-235046,4,HEJUD,Violation of Article 5 - Right to liberty and security (Article 5-3 - Length of pre-trial detention);Violation of Article 6 - Right to a fair trial (Article 6 - Criminal proceedings;Article 6-1 - Reasonable time);Violation of Article 13+6-1 - Right to an effective remedy (Article 13 - Effective remedy) (Article 6 - Right to a fair trial;Criminal proceedings;Article 6-1 - Reasonable time),5|5-3|6|6-1|13|13+6-1,2024,negative,published_in_window_not_added_to_guide,apps:205/22,false,false,clean,easy
762f0abff297,Article 4,2023-09-23,2024-09-30,2023-02-28,2024-08-31,apps:4325/22,DERIGLAZOV AND OTHERS v. UKRAINE,4325/22|33044/22|30740/23|33309/23|33445/23|37667/23|38261/23,001-235047,4,HEJUD,Violation of Article 6 - Right to a fair trial (Article 6 - Civil proceedings;Article 6-1 - Reasonable time);Violation of Article 13+6-1 - Right to an effective remedy (Article 13 - Effective remedy) (Article 6 - Right to a fair trial;Civil proceedings;Article 6-1 - Reasonable time),6|6-1|13|13+6-1,2024,negative,published_in_window_not_added_to_guide,apps:4325/22,false,false,clean,easy
762f0abff297,Article 4,2023-09-23,2024-09-30,2023-02-28,2024-08-31,apps:50942/20,DJERI AND OTHERS v. LATVIA,50942/20|2022/21,001-235015,3,HEJUD,Remainder inadmissible (Article 35-1 - Exhaustion of domestic remedies;Article 35-3-a - Ratione materiae);No violation of Article 14+P1-2 - Prohibition of discrimination (Article 14 - Discrimination) (Article 2 of Protocol No. 1 - Right to education - {general}),35|35-1|35-3-a|14|14+P1-2|P1-2,2024,negative,published_in_window_not_added_to_guide,apps:50942/20|2022/21,false,false,clean,easy
762f0abff297,Article 4,2023-09-23,2024-09-30,2023-02-28,2024-08-31,apps:40861/22,HANOVS v. LATVIA,40861/22,001-235016,3,HEJUD,Preliminary objection dismissed (Art. 35) Admissibility criteria;(Art. 35-1) Exhaustion of domestic remedies;Violation of Article 14+3 - Prohibition of discrimination (Article 14 - Discrimination) (Article 3 - Prohibition of torture;Effective investigation;Positive obligations);Violation of Article 14+8 - Prohibition of discrimination (Article 14 - Discrimination) (Article 8 - Right to respect for private and family life;Positive obligations;Article 8-1 - Respect for private life);Non-pecuniary damage - award (Article 41 - Non-pecuniary damage;Just satisfaction),14|14+3|3|14+8|8|8-1|41|35|35-1,2024,negative,published_in_window_not_added_to_guide,apps:40861/22,false,false,clean,easy
762f0abff297,Article 4,2023-09-23,2024-09-30,2023-02-28,2024-08-31,apps:6823/19,KONDRATYUK AND OTHERS v. RUSSIA,6823/19|8343/19|16932/19|15145/21,001-235029,4,HEJUD,Violation of Article 6+6-3-d - Right to a fair trial (Article 6 - Criminal proceedings;Article 6-1 - Fair hearing) (Article 6 - Right to a fair trial;Article 6-3-d - Examination of witnesses),6|6+6-3-d|6-3-d|6-1,2024,negative,published_in_window_not_added_to_guide,apps:6823/19,false,false,clean,easy
762f0abff297,Article 4,2023-09-23,2024-09-30,2023-02-28,2024-08-31,apps:50764/18,KRAYNEV AND OTHERS v. RUSSIA,50764/18|6236/19|58135/19|2153/23|10307/23|34914/23|36701/23,001-235019,4,HEJUD,Violation of Article 3 - Prohibition of torture (Article 3 - Degrading treatment) (Substantive aspect),3,2024,negative,published_in_window_not_added_to_guide,apps:50764/18,false,false,clean,easy
0a61f8f7ceb0,Rights of LGBTI persons,2024-04-05,2024-06-13,2023-08-31,2024-02-29,apps:45205/22,ATAMANOVA AND OTHERS v. RUSSIA,45205/22|54946/22|54948/22|55947/22|56895/22|56896/22|57263/22|57336/22|57720/22|57727/22|849/23|1062/23|1522/23|1830/23|1837/23|2030/23|2076/23|2362/23|3659/23|3822/23|3832/23|4681/23|4915/23|4981/23|6735/23,001-231115,4,HEJUD,Violation of Article 11 - Freedom of assembly and association (Article 11-1 - Freedom of peaceful assembly);Violation of Article 5 - Right to liberty and security (Article 5-1 - Lawful arrest or detention);Violation of Article 6 - Right to a fair trial (Article 6 - Criminal proceedings;Article 6-1 - Impartial tribunal),11|11-1|5|5-1|6|6-1,2024,negative,published_in_window_not_added_to_guide,apps:45205/22,false,false,clean,easy
0a61f8f7ceb0,Rights of LGBTI persons,2024-04-05,2024-06-13,2023-08-31,2024-02-29,apps:7827/23,BARKÓCZI AND OTHERS v. HUNGARY,7827/23|11448/23|14147/23|15915/23|19252/23|22512/23|24646/23|25257/23,001-231116,4,HEJUD,Violation of Article 6 - Right to a fair trial (Article 6 - Civil proceedings;Article 6-1 - Reasonable time);Violation of Article 13+6-1 - Right to an effective remedy (Article 13 - Effective remedy) (Article 6 - Right to a fair trial;Civil proceedings;Article 6-1 - Reasonable time),6|6-1|13|13+6-1,2024,negative,published_in_window_not_added_to_guide,apps:7827/23,false,false,clean,easy
0a61f8f7ceb0,Rights of LGBTI persons,2024-04-05,2024-06-13,2023-08-31,2024-02-29,apps:13072/23,BONUM TEAM KFT AND CSURAI v. HUNGARY,13072/23|13122/23,001-231118,4,HEJUD,Violation of Article 6 - Right to a fair trial (Article 6 - Civil proceedings;Article 6-1 - Reasonable time),6|6-1,2024,negative,published_in_window_not_added_to_guide,apps:13072/23,false,false,clean,easy
0a61f8f7ceb0,Rights of LGBTI persons,2024-04-05,2024-06-13,2023-08-31,2024-02-29,apps:20256/20,DOLENC v. SLOVENIA,20256/20,001-231100,3,HEJUD,Pecuniary damage - award (Article 41 - Pecuniary damage;Just satisfaction),41,2024,negative,published_in_window_not_added_to_guide,apps:20256/20,false,false,clean,easy
0a61f8f7ceb0,Rights of LGBTI persons,2024-04-05,2024-06-13,2023-08-31,2024-02-29,apps:45987/21,ELIBASHVILI v. GEORGIA,45987/21,001-231109,4,HEJUD,Violation of Article 2 - Right to life (Article 2-1 - Effective investigation) (Procedural aspect),2|2-1,2024,negative,published_in_window_not_added_to_guide,apps:45987/21,false,false,clean,easy
0a61f8f7ceb0,Rights of LGBTI persons,2024-04-05,2024-06-13,2023-08-31,2024-02-29,apps:9166/14,"GRATION TREYD, TOV v. UKRAINE",9166/14,001-231089,4,HEJUD,Violation of Article 1 of Protocol No. 1 - Protection of property (Article 1 para. 1 of Protocol No. 1 - Peaceful enjoyment of possessions),P1-1|P1-1-1,2024,negative,published_in_window_not_added_to_guide,apps:9166/14,false,false,clean,easy
0a61f8f7ceb0,Rights of LGBTI persons,2024-04-05,2024-06-13,2023-08-31,2024-02-29,apps:25870/21,GRYAZEV AND OTHERS v. RUSSIA,25870/21|25879/21|25925/21|25926/21|25927/21|25931/21|26045/21|26704/21|26787/21|27834/21|28173/21|28180/21|35656/21|35657/21|35660/21|35664/21|35938/21|35944/21|35947/21|36271/21|37784/21|37790/21|37792/21|37794/21|42351/21|44149/21|44372/21|47450/21|49590/21,001-231106,4,HEJUD,Violation of Article 11 - Freedom of assembly and association (Article 11-1 - Freedom of peaceful assembly);Violation of Article 5 - Right to liberty and security (Article 5-1 - Lawful arrest or detention);Violation of Article 6 - Right to a fair trial (Article 6 - Criminal proceedings;Article 6-1 - Impartial tribunal);Violation of Article 4 of Protocol No. 7 - Right not to be tried or punished twice - {general} (Article 4 of Protocol No. 7 - Right not to be tried or punished twice),11|11-1|5|5-1|6|6-1|P7-4,2024,negative,published_in_window_not_added_to_guide,apps:25870/21,false,false,clean,easy
0a61f8f7ceb0,Rights of LGBTI persons,2024-04-05,2024-06-13,2023-08-31,2024-02-29,apps:54470/21,IVANOV AND OTHERS v. RUSSIA,54470/21|56564/21|59469/21|59525/21|59535/21|59538/21|977/22|3020/22|8022/22|12279/22|13705/22|34656/22|36475/22|36545/22|51268/22,001-231112,4,HEJUD,Violation of Article 11 - Freedom of assembly and association (Article 11-1 - Freedom of peaceful assembly);Violation of Article 5 - Right to liberty and security (Article 5-1 - Lawful arrest or detention);Violation of Article 6 - Right to a fair trial (Article 6 - Criminal proceedings;Article 6-1 - Impartial tribunal),11|11-1|5|5-1|6|6-1,2024,negative,published_in_window_not_added_to_guide,apps:54470/21,false,false,clean,easy
